conid,start,end,open,high,low,close,volume,source
265598,2024-11-06T14:30:00+00:00,2024-11-07T14:30:00+00:00,222.6100006,226.0700073,221.1900024,222.7200012,54561100,yahoo
265598,2024-11-07T14:30:00+00:00,2024-11-08T14:30:00+00:00,224.6300049,227.8800049,224.5700073,227.4799957,42137700,yahoo
265598,2024-11-08T14:30:00+00:00,2024-11-11T14:30:00+00:00,227.1699982,228.6600037,226.4100037,226.9600067,38328800,yahoo
265598,2024-11-11T14:30:00+00:00,2024-11-12T14:30:00+00:00,225,225.6999969,221.5,224.2299957,42005600,yahoo
265598,2024-11-12T14:30:00+00:00,2024-11-13T14:30:00+00:00,224.5500031,225.5899963,223.3600006,224.2299957,40398300,yahoo
265598,2024-11-13T14:30:00+00:00,2024-11-14T14:30:00+00:00,224.0099945,226.6499939,222.7599945,225.1199951,48566200,yahoo
265598,2024-11-14T14:30:00+00:00,2024-11-15T14:30:00+00:00,225.0200043,228.8699951,225,228.2200012,44923900,yahoo
265598,2024-11-15T14:30:00+00:00,2024-11-18T14:30:00+00:00,226.3999939,226.9199982,224.2700043,225,47923700,yahoo
265598,2024-11-18T14:30:00+00:00,2024-11-19T14:30:00+00:00,225.25,229.7400055,225.1699982,228.0200043,44633700,yahoo
265598,2024-11-19T14:30:00+00:00,2024-11-20T14:30:00+00:00,226.9799957,230.1600037,226.6600037,228.2799988,36211800,yahoo
265598,2024-11-20T14:30:00+00:00,2024-11-21T14:30:00+00:00,228.0599976,229.9299927,225.8899994,229,35169600,yahoo
265598,2024-11-21T14:30:00+00:00,2024-11-22T14:30:00+00:00,228.8800049,230.1600037,225.7100067,228.5200043,42108300,yahoo
265598,2024-11-22T14:30:00+00:00,2024-11-25T14:30:00+00:00,228.0599976,230.7200012,228.0599976,229.8699951,38168300,yahoo
265598,2024-11-25T14:30:00+00:00,2024-11-26T14:30:00+00:00,231.4600067,233.25,229.7400055,232.8699951,90152800,yahoo
265598,2024-11-26T14:30:00+00:00,2024-11-27T14:30:00+00:00,233.3300018,235.5700073,233.3300018,235.0599976,45986200,yahoo
265598,2024-11-27T14:30:00+00:00,2024-11-29T14:30:00+00:00,234.4700012,235.6900024,233.8099976,234.9299927,33498400,yahoo
265598,2024-11-29T14:30:00+00:00,2024-12-02T14:30:00+00:00,234.8099976,237.8099976,233.9700012,237.3300018,28481400,yahoo
