conid,start,end,open,high,low,close,volume,source
12087792,2025-08-10T23:00:00+00:00,2025-08-11T23:00:00+00:00,1.16479528,1.167678595,1.159111142,1.16479528,0,yahoo
12087792,2025-08-11T23:00:00+00:00,2025-08-12T23:00:00+00:00,1.161844969,1.169453859,1.159931421,1.161844969,0,yahoo
12087792,2025-08-12T23:00:00+00:00,2025-08-13T23:00:00+00:00,1.167705894,1.173061848,1.167187929,1.167705894,0,yahoo
12087792,2025-08-13T23:00:00+00:00,2025-08-14T23:00:00+00:00,1.171289325,1.171563864,1.163846254,1.171289325,0,yahoo
12087792,2025-08-14T23:00:00+00:00,2025-08-17T23:00:00+00:00,1.165134549,1.171522617,1.16478169,1.165134549,0,yahoo
12087792,2025-08-17T23:00:00+00:00,2025-08-18T23:00:00+00:00,1.170658708,1.171097279,1.16616714,1.170658708,0,yahoo
12087792,2025-08-18T23:00:00+00:00,2025-08-19T23:00:00+00:00,1.166833878,1.169344425,1.164103746,1.166833878,0,yahoo
12087792,2025-08-19T23:00:00+00:00,2025-08-20T23:00:00+00:00,1.164252758,1.167256117,1.162385225,1.164252758,0,yahoo
12087792,2025-08-20T23:00:00+00:00,2025-08-21T23:00:00+00:00,1.1651752,1.16619432,1.16026783,1.1651752,0,yahoo
12087792,2025-08-21T23:00:00+00:00,2025-08-24T23:00:00+00:00,1.161305308,1.17303431,1.158359289,1.161305308,0,yahoo
12087792,2025-08-24T23:00:00+00:00,2025-08-25T23:00:00+00:00,1.170960188,1.171975732,1.166725039,1.170960188,0,yahoo
12087792,2025-08-25T23:00:00+00:00,2025-08-26T23:00:00+00:00,1.161844969,1.166452885,1.160254359,1.161844969,0,yahoo
12087792,2025-08-26T23:00:00+00:00,2025-08-27T23:00:00+00:00,1.163941145,1.164279938,1.157474399,1.163941145,0,yahoo
12087792,2025-08-27T23:00:00+00:00,2025-08-28T23:00:00+00:00,1.16479528,1.168770432,1.162953019,1.16479528,0,yahoo
12087792,2025-08-28T23:00:00+00:00,2025-08-31T23:00:00+00:00,1.168156028,1.170740843,1.165433288,1.168156028,0,yahoo
12087792,2025-08-31T23:00:00+00:00,2025-09-01T23:00:00+00:00,1.169180393,1.173584938,1.168866038,1.169180393,0,yahoo
12087792,2025-09-01T23:00:00+00:00,2025-09-02T23:00:00+00:00,1.171591282,1.171604991,1.16134584,1.171591282,0,yahoo
12087792,2025-09-02T23:00:00+00:00,2025-09-03T23:00:00+00:00,1.163602591,1.168224335,1.160981774,1.163602591,0,yahoo
12087792,2025-09-03T23:00:00+00:00,2025-09-04T23:00:00+00:00,1.166044831,1.166793108,1.163223505,1.166044831,0,yahoo
12087792,2025-09-04T23:00:00+00:00,2025-09-07T23:00:00+00:00,1.165691376,1.175917268,1.165324688,1.165691376,0,yahoo
12087792,2025-09-07T23:00:00+00:00,2025-09-08T23:00:00+00:00,1.171316862,1.175585389,1.170576453,1.171316862,0,yahoo
12087792,2025-09-08T23:00:00+00:00,2025-09-09T23:00:00+00:00,1.176913619,1.17803669,1.171865821,1.176913619,0,yahoo
12087792,2025-09-09T23:00:00+00:00,2025-09-10T23:00:00+00:00,1.170274973,1.173020482,1.168866038,1.170274973,0,yahoo
12087792,2025-09-10T23:00:00+00:00,2025-09-11T23:00:00+00:00,1.170343518,1.174563646,1.166888356,1.170343518,0,yahoo
12087792,2025-09-11T23:00:00+00:00,2025-09-14T23:00:00+00:00,1.173474789,1.174812078,1.170261264,1.173474789,0,yahoo
12087792,2025-09-14T23:00:00+00:00,2025-09-15T23:00:00+00:00,1.172649145,1.177440166,1.171714783,1.172649145,0,yahoo
12087792,2025-09-15T23:00:00+00:00,2025-09-16T23:00:00+00:00,1.17637372,1.185255408,1.175834298,1.17637372,0,yahoo
12087792,2025-09-16T23:00:00+00:00,2025-09-17T23:00:00+00:00,1.187140822,1.187295914,1.183431864,1.187140822,0,yahoo
12087792,2025-09-17T23:00:00+00:00,2025-09-18T23:00:00+00:00,1.182634115,1.184834123,1.175129652,1.182634115,0,yahoo
12087792,2025-09-18T23:00:00+00:00,2025-09-21T23:00:00+00:00,1.179106236,1.179384351,1.17303431,1.179106236,0,yahoo
12087792,2025-09-21T23:00:00+00:00,2025-09-22T23:00:00+00:00,1.173695087,1.178689361,1.17271781,1.173695087,0,yahoo
12087792,2025-09-22T23:00:00+00:00,2025-09-23T23:00:00+00:00,1.18010807,1.182005167,1.178175449,1.18010807,0,yahoo
12087792,2025-09-23T23:00:00+00:00,2025-09-24T23:00:00+00:00,1.181446552,1.181655884,1.173130631,1.181446552,0,yahoo
12087792,2025-09-24T23:00:00+00:00,2025-09-25T23:00:00+00:00,1.174467087,1.175433397,1.166793108,1.174467087,0,yahoo
12087792,2025-09-25T23:00:00+00:00,2025-09-28T23:00:00+00:00,1.166275978,1.170220256,1.165935993,1.166275978,0,yahoo
12087792,2025-09-28T23:00:00+00:00,2025-09-29T23:00:00+00:00,1.170823097,1.17548871,1.170535326,1.170823097,0,yahoo
12087792,2025-09-29T23:00:00+00:00,2025-09-30T23:00:00+00:00,1.173144341,1.175944924,1.171316862,1.173144341,0,yahoo
12087792,2025-09-30T23:00:00+00:00,2025-10-01T23:00:00+00:00,1.173584938,1.177883983,1.171687365,1.173584938,0,yahoo
12087792,2025-10-01T23:00:00+00:00,2025-10-02T23:00:00+00:00,1.173405886,1.175917268,1.168565512,1.173405886,0,yahoo
12087792,2025-10-02T23:00:00+00:00,2025-10-05T23:00:00+00:00,1.172511697,1.175668359,1.1716187,1.172511697,0,yahoo
12087792,2025-10-05T23:00:00+00:00,2025-10-06T23:00:00+00:00,1.171248198,1.173158169,1.165406108,1.171248198,0,yahoo
12087792,2025-10-06T23:00:00+00:00,2025-10-07T23:00:00+00:00,1.171028733,1.171097279,1.165514708,1.171028733,0,yahoo
12087792,2025-10-07T23:00:00+00:00,2025-10-08T23:00:00+00:00,1.165460348,1.165297389,1.160362005,1.165460348,0,yahoo
12087792,2025-10-08T23:00:00+00:00,2025-10-09T23:00:00+00:00,1.163196445,1.164958119,1.154921174,1.163196445,0,yahoo
12087792,2025-10-09T23:00:00+00:00,2025-10-12T23:00:00+00:00,1.156644344,1.16299355,1.156082749,1.156644344,0,yahoo
12087792,2025-10-12T23:00:00+00:00,2025-10-13T23:00:00+00:00,1.160240889,1.16296649,1.155935645,1.160240889,0,yahoo
12087792,2025-10-13T23:00:00+00:00,2025-10-14T23:00:00+00:00,1.156684518,1.160725713,1.154521108,1.156684518,0,yahoo
12087792,2025-10-14T23:00:00+00:00,2025-10-15T23:00:00+00:00,1.160227418,1.16482234,1.160254359,1.160227418,0,yahoo
12087792,2025-10-15T23:00:00+00:00,2025-10-16T23:00:00+00:00,1.16463244,1.167828679,1.164334059,1.16463244,0,yahoo
12087792,2025-10-16T23:00:00+00:00,2025-10-19T23:00:00+00:00,1.169960141,1.172841668,1.165813684,1.169960141,0,yahoo
12087792,2025-10-19T23:00:00+00:00,2025-10-20T23:00:00+00:00,1.165745735,1.167678595,1.164537549,1.165745735,0,yahoo
12087792,2025-10-20T23:00:00+00:00,2025-10-21T23:00:00+00:00,1.164442539,1.165637016,1.159850597,1.164442539,0,yahoo
12087792,2025-10-21T23:00:00+00:00,2025-10-22T23:00:00+00:00,1.160038948,1.161656022,1.157769203,1.160038948,0,yahoo
12087792,2025-10-22T23:00:00+00:00,2025-10-23T23:00:00+00:00,1.160846949,1.162115097,1.1586411,1.160846949,0,yahoo
12087792,2025-10-23T23:00:00+00:00,2025-10-27T00:00:00+00:00,1.161804557,1.1647681,1.160173535,1.161804557,0,yahoo
12087792,2025-10-27T00:00:00+00:00,2025-10-28T00:00:00+00:00,1.163169384,1.164958119,1.161872029,1.163169384,0,yahoo
12087792,2025-10-28T00:00:00+00:00,2025-10-29T00:00:00+00:00,1.1651752,1.166861176,1.162790656,1.1651752,0,yahoo
12087792,2025-10-29T00:00:00+00:00,2025-10-30T00:00:00+00:00,1.165786505,1.166588902,1.161980033,1.165786505,0,yahoo
12087792,2025-10-30T00:00:00+00:00,2025-10-31T00:00:00+00:00,1.160335183,1.163467169,1.154761076,1.160335183,0,yahoo
12087792,2025-10-31T00:00:00+00:00,2025-11-03T00:00:00+00:00,1.157246709,1.157782674,1.152379036,1.157246709,0,yahoo
12087792,2025-11-03T00:00:00+00:00,2025-11-04T00:00:00+00:00,1.152804255,1.154201269,1.150615573,1.152804255,0,yahoo
12087792,2025-11-04T00:00:00+00:00,2025-11-05T00:00:00+00:00,1.151914477,1.153296113,1.147354841,1.151914477,0,yahoo
12087792,2025-11-05T00:00:00+00:00,2025-11-06T00:00:00+00:00,1.148553967,1.149795413,1.147012591,1.148553967,0,yahoo
12087792,2025-11-06T00:00:00+00:00,2025-11-07T00:00:00+00:00,1.149676442,1.154294491,1.149385691,1.149676442,0,yahoo
12087792,2025-11-07T00:00:00+00:00,2025-11-10T00:00:00+00:00,1.154921174,1.158990264,1.153043509,1.154921174,0,yahoo
12087792,2025-11-10T00:00:00+00:00,2025-11-11T00:00:00+00:00,1.155454874,1.15822506,1.15437448,1.154387832,0,yahoo
12087792,2025-11-11T00:00:00+00:00,2025-11-12T00:00:00+00:00,1.155735373,1.160631418,1.154814482,1.155722022,0,yahoo
12087792,2025-11-12T00:00:00+00:00,2025-11-13T00:00:00+00:00,1.158882856,1.159796834,1.156323314,1.158748627,0,yahoo
12087792,2025-11-13T00:00:00+00:00,2025-11-14T00:00:00+00:00,1.159245491,1.16493094,1.15798378,1.159218669,0,yahoo
12087792,2025-11-14T00:00:00+00:00,2025-11-17T00:00:00+00:00,1.163074613,1.165365338,1.160806537,1.163196445,0,yahoo
12087792,2025-11-17T00:00:00+00:00,2025-11-18T00:00:00+00:00,1.161467195,1.161710024,1.158305645,1.161534548,0,yahoo
12087792,2025-11-18T00:00:00+00:00,2025-11-19T00:00:00+00:00,1.159003735,1.160698771,1.157380581,1.159057379,0,yahoo
12087792,2025-11-19T00:00:00+00:00,2025-11-20T00:00:00+00:00,1.15810442,1.159756541,1.153535604,1.158117771,0,yahoo
12087792,2025-11-20T00:00:00+00:00,2025-11-21T00:00:00+00:00,1.154068112,1.155134559,1.150774479,1.154068112,0,yahoo
12087792,2025-11-21T00:00:00+00:00,2025-11-24T00:00:00+00:00,1.153535604,1.155201316,1.14921391,1.153455734,0,yahoo
12087792,2025-11-24T00:00:00+00:00,2025-11-25T00:00:00+00:00,1.150787711,1.155134559,1.150284648,1.150761247,0,yahoo
12087792,2025-11-25T00:00:00+00:00,2025-11-26T00:00:00+00:00,1.152073741,1.158345819,1.151211619,1.152007341,0,yahoo
12087792,2025-11-26T00:00:00+00:00,2025-11-27T00:00:00+00:00,1.156577468,1.160227418,1.154961109,1.156483769,0,yahoo
12087792,2025-11-27T00:00:00+00:00,2025-11-28T00:00:00+00:00,1.160362005,1.161575079,1.157715559,1.160213947,0,yahoo
12087792,2025-11-28T00:00:00+00:00,2025-12-01T00:00:00+00:00,1.160025477,1.16067183,1.155735373,1.159985185,0,yahoo
12087792,2025-12-01T00:00:00+00:00,2025-12-02T00:00:00+00:00,1.160213947,1.165188789,1.159003735,1.160146594,0,yahoo
12087792,2025-12-02T00:00:00+00:00,2025-12-03T00:00:00+00:00,1.160766125,1.162385225,1.159299254,1.160766125,0,yahoo
12087792,2025-12-03T00:00:00+00:00,2025-12-04T00:00:00+00:00,1.162898898,1.167583227,1.162817717,1.162790656,0,yahoo
12087792,2025-12-04T00:00:00+00:00,2025-12-05T00:00:00+00:00,1.166670561,1.168224335,1.165365338,1.166684151,0,yahoo
12087792,2025-12-05T00:00:00+00:00,2025-12-08T00:00:00+00:00,1.164456129,1.16714716,1.162858248,1.164279938,0,yahoo
12087792,2025-12-08T00:00:00+00:00,2025-12-09T00:00:00+00:00,1.164117217,1.167256117,1.161696553,1.164022446,0,yahoo
12087792,2025-12-09T00:00:00+00:00,2025-12-10T00:00:00+00:00,1.164144278,1.165677786,1.161696553,1.164144278,0,yahoo
12087792,2025-12-10T00:00:00+00:00,2025-12-11T00:00:00+00:00,1.162844777,1.165745735,1.162236691,1.162831306,0,yahoo
12087792,2025-12-11T00:00:00+00:00,2025-12-12T00:00:00+00:00,1.170192838,1.175944924,1.168306231,1.170124292,0,yahoo
12087792,2025-12-12T00:00:00+00:00,2025-12-15T00:00:00+00:00,1.174136162,1.174674034,1.172016978,1.173943162,0,yahoo
12087792,2025-12-15T00:00:00+00:00,2025-12-16T00:00:00+00:00,1.173750281,1.176913619,1.17270422,1.17376399,0,yahoo
12087792,2025-12-16T00:00:00+00:00,2025-12-17T00:00:00+00:00,1.175502539,1.180470347,1.174605012,1.175461054,0,yahoo
12087792,2025-12-17T00:00:00+00:00,2025-12-18T00:00:00+00:00,1.174963832,1.175792813,1.170453072,1.174950004,0,yahoo
